,Price,Address,Neighborhood,Bedrooms,Property_Type,Price_Scaled
5385,250000,Off Awolowo Way Ikeja Lagos,Ikeja,1.0,mini,-0.20875210043839626
5386,400000,Off Obafemi Awolowo Way Ikeja Lagos,Ikeja,2.0,Office,-0.19531051965297916
5387,300000,Off Obafemi Awolowo Way Ikeja Lagos,Ikeja,1.0,mini,-0.2042715735099239
5388,450000,Off Obafemi Awolowo Way Ikeja Lagos,Ikeja,1.0,mini,-0.1908299927245068
5389,250000,Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere,2.0,Unknown,-0.20875210043839626
5390,550000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.18186893886756209
5391,1900000,Opebi Ikeja Lagos,Ikeja,4.0,Duplex,-0.060894711798808315
5392,500000,Beachland estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
5393,2800000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,2.0,Flat,0.0197547729136942
5394,850000,off harmony estate Ogba Gra Ogba Lagos,Ogba,3.0,Flat,-0.1549857772967279
5395,15000000,admiralty OFF ADMIRALTY Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,1.1130033434609505
5396,700000,off Apapa Road Apapa Road Apapa Lagos,Apapa,2.0,Flat,-0.16842735808214498
5397,800000,Peaceland estate Berger Ojodu Lagos,Ojo,4.0,Duplex,-0.15946630422520028
5398,430000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.19262220349589576
5399,3000000,Connal road Agnes Jibowu Yaba Lagos,Yaba,3.0,Duplex,0.03767688062758365
5400,25000,sabo Sabo Yaba Lagos,Yaba,2.0,Unknown,-0.22891447161652187
5401,1400000,Magodo Isheri North Ojodu Lagos,Ojo,4.0,Duplex,-0.10569998108353193
5402,5000000,Iwaya road Onike Sabo Yaba Lagos,Yaba,4.0,Flat,0.2168979577664781
5403,500000,Praisehill estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
5404,4500000,Adeniyi Jones Ikeja Lagos,Ikeja,5.0,Duplex,0.1720926884817545
5405,230000,Alaja Ayobo Ipaja Lagos,Ipaja,2.0,Flat,-0.2105443112097852
5406,600000,Bariga Bariga Shomolu Lagos,Bariga,3.0,Flat,-0.17738841193908972
5407,2000000,oworonshoki Oworonshoki Gbagada Lagos,Gbagada,3.0,Duplex,-0.05193365794186359
5408,2500000,Crown estate crown estate Crown Estate Ajah Lagos,Ajah,4.0,Duplex,-0.007128388657139971
5409,800000,Ijaiye road Ijaiye road Aguda(ogba) Ogba Lagos,Ogba,3.0,Office,-0.15946630422520028
5410,10000000,Bourdillon Bourdillon Ikoyi Lagos,Ikoyi,4.0,Duplex,0.6649506506137143
5411,7000000,olamijuyin street. Parkview Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.39611903490537265
5412,5000000,Parkview estate Parkview Estate Ikoyi Lagos,Ikoyi,3.0,Flat,0.2168979577664781
5413,6000000,Norman Williams ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi,6.0,Duplex,0.30650849633592536
5414,900000,HI Tech Estate Beside Lagos Business School (LBS) Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.15050525036825554
5415,500000,journalist estate Berger Ojodu Lagos,Ojo,2.0,Flat,-0.18634946579603445
5416,700000,Off Apapa road Apapa Road Apapa Lagos,Apapa,2.0,Flat,-0.16842735808214498
5417,25000,hudges avenue Alagomeji Yaba Lagos,Yaba,2.0,Unknown,-0.22891447161652187
5418,1200000,Pedro Palmgroove Shomolu Lagos,Shomolu,3.0,Flat,-0.12362208879742137
5419,1200000,herbert marculey way Jibowu Yaba Lagos,Yaba,3.0,Office,-0.12362208879742137
5420,500000,Osapa Jakande Lekki Osapa Jakande Lekki Osapa London Lekki Lagos,Lekki,1.0,mini,-0.18634946579603445
5421,600000,Shalom estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
5422,50000000,Banana Island Banana Island Ikoyi Lagos,Ikoyi,8.0,Duplex,4.249372193391603
5423,600000,Babaiwe Street Ago Palace Okota Lagos,Okota,3.0,Flat,-0.17738841193908972
5424,2500000,off olabode close Ikorodu Road(ilupeju) Ilupeju Lagos,Ikorodu,5.0,Duplex,-0.007128388657139971
5425,1500000,Badore Badore Ajah Lagos,Ajah,3.0,Flat,-0.09673892722658721
5426,420000,off ayodele samuel Mafoluku Oshodi Lagos,Oshodi,2.0,Flat,-0.19351830888159022
5427,600000,Off Aerols Hotels Ago Palace Okota Lagos,Okota,3.0,Flat,-0.17738841193908972
5428,500000, David's court estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
5429,900000,Opic Berger Ojodu Lagos,Ojo,3.0,Flat,-0.15050525036825554
5430,500000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.18634946579603445
5431,1500000,Off yetunde brown Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Duplex,-0.09673892722658721
5432,300000,Baruwa new london estate Baruwa Ipaja Lagos,Ipaja,2.0,Flat,-0.2042715735099239
5433,450000,Beachland estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.1908299927245068
5434,450000,Beachland estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.1908299927245068
5435,650000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.17290788501061735
5436,1200000,Mende Mende Maryland Lagos,Maryland,3.0,Flat,-0.12362208879742137
5437,500000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.18634946579603445
5438,15000,hudges avenue Alagomeji Yaba Lagos,Yaba,2.0,Unknown,-0.22981057700221635
5439,600000,Beachland estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
5440,350000,Ago Palace Okota Lagos,Okota,1.0,mini,-0.19979104658145153
5441,1200000,"Balogun Street, Oregun Alausa Oregun Ikeja Lagos",Ikeja,4.0,Flat,-0.12362208879742137
5442,500000,journalist estate Berger Ojodu Lagos,Ojo,3.0,Bungalow,-0.18634946579603445
5443,800000,fola agoro Fola Agoro Yaba Lagos,Yaba,2.0,Flat,-0.15946630422520028
5444,700000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.16842735808214498
5445,700000,journalist estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.16842735808214498
5446,1000000,off bornu way Adekunle Yaba Lagos,Yaba,3.0,Flat,-0.1415441965113108
5447,800000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.15946630422520028
5448,7000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,4.0,Duplex,0.39611903490537265
5449,600000,Journalist Estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
5450,700000,Journalist Estate Berger Ojodu Lagos,Ojo,5.0,Duplex,-0.16842735808214498
5451,600000,Ago Palace Okota Lagos,Okota,3.0,Flat,-0.17738841193908972
5452,5000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,4.0,Duplex,0.2168979577664781
5453,3000000,lekki Lekki Phase 1 Lekki Lagos,Lekki,2.0,Flat,0.03767688062758365
5454,4500000,lekki Lekki Phase 1 Lekki Lagos,Lekki,4.0,House,0.1720926884817545
5455,1100000,"shangisha, magodo phase1 Magodo Isheri Ojodu Lagos",Ojo,3.0,Flat,-0.1325831426543661
5456,1200000,"shangisha, magodo phase1 Magodo Isheri Ojodu Lagos",Ojo,2.0,Flat,-0.12362208879742137
5457,1600000,Off Adeniran Ogunsanya Surulere Adeniran Ogunsanya Surulere Lagos,Surulere,3.0,Flat,-0.08777787336964249
5458,800000,off chivita road Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.15946630422520028
5459,800000,off chivita road Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.15946630422520028
5460,40000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,-0.22757031353798016
5461,2000000,off marsha road Kilo Marsha Surulere Lagos,Surulere,2.0,Unknown,-0.05193365794186359
5462,40000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,-0.22757031353798016
5463,1500000,off marsha road Kilo Marsha Surulere Lagos,Surulere,3.0,Flat,-0.09673892722658721
5464,10000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,0.6649506506137143
5465,550000,Ogidon Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.18186893886756209
5466,550000,Ogidon Sangotedo Ajah Lagos,Sangotedo,1.0,mini,-0.18186893886756209
5467,320000,off college road Ogba Industrial Ogba Lagos,Ogba,1.0,mini,-0.20247936273853495
5468,3500000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,0.08248214991230726
5469,5000000,University View Estate opposite Off Lekki Epe Expressway Ajah Lagos,Lekki,5.0,Duplex,0.2168979577664781
5470,5000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,2.0,Office,0.2168979577664781
5471,800000,off ishaga road Ojuelegba Surulere Lagos,Surulere,3.0,Flat,-0.15946630422520028
5472,4000000,GRA Ikeja Gra Ikeja Lagos,Ikeja,3.0,Flat,0.12728741919703088
5473,2200000,Lekki By shoprite Osapa London Lekki Lagos,Lekki,2.0,Flat,-0.03401155022797414
5474,2500000,Lekki By shoprite Osapa London Lekki Lagos,Lekki,3.0,Flat,-0.007128388657139971
5475,2700000,Lekki phase 1 LEKKI Lekki Phase 1 Lekki Lagos,Lekki,3.0,Duplex,0.010793719056749475
5476,5000000,Lekki phase 1 LEKKI Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,0.2168979577664781
5477,3500000,Oniru ONIRU VI Extension VI Lagos,VI,3.0,Flat,0.08248214991230726
5478,3000000,Ogba Off ijaiye road Ogba Bus Stop Ogba Lagos,Ogba,6.0,Duplex,0.03767688062758365
5479,2000000,Lekki Scheme 2 Ajah Lekki Abraham Adesanya Estate Road Lekki Phase 2 Lekki Lagos,Lekki,4.0,Duplex,-0.05193365794186359
5480,3000000,Lekki phase 1 LEKKI Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.03767688062758365
5481,1700000,IKATE KUSENLA Ikate Lekki Lagos,Lekki,1.0,mini,-0.07881681951269776
5482,2300000,IKATE KUSENLA Ikate Lekki Lagos,Lekki,2.0,Flat,-0.025050496371029417
5483,250000,Aaja Ayobo Ipaja Lagos,Ipaja,2.0,Flat,-0.20875210043839626
5484,2300000,KUSENLA ELEGUSHI Ikate Lekki Lagos,Lekki,2.0,Flat,-0.025050496371029417
5485,5500000,Lekki phase 1 LEKKI Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.26170322705120175
5486,2500000,Adegbola Street off ogunsanya Ogunlana Surulere Lagos,Surulere,4.0,Flat,-0.007128388657139971
5487,5500000,Off Admiralty Way LEKKI PHASE 1 Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,0.26170322705120175
5488,300000,Unity aghedo Ayobo Ayobo Ipaja Lagos,Ipaja,3.0,Flat,-0.2042715735099239
5489,900000,At farm bus stop Canaan Estate Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
5490,250000,Chima abel alaja Ayobo Ipaja Lagos,Ipaja,2.0,Flat,-0.20875210043839626
5491,220000,Baruwa New london estate Baruwa Ipaja Lagos,Ipaja,1.0,mini,-0.21144041659547966
5492,1000000,Joseph harrison Off Iwaya road Onike Yaba Lagos,Yaba,3.0,Flat,-0.1415441965113108
5493,170000,"obele estate,off ogunlana drive obele estate,off ogunlana drive Ogunlana Surulere Lagos",Surulere,1.0,mini,-0.21592094352395202
5494,700000,"Greenland Estate,ajah Greenland Estate,ajah Graceland Estate Ajah Lagos",Ajah,2.0,Flat,-0.16842735808214498
5495,1000000,"Peninsula Garden Estate,ajah Peninsula Garden Estate,ajah Peninsula Estate Ajah Lagos",Ajah,3.0,Flat,-0.1415441965113108
5496,500000,"Peninsula Garden Estate,ajah Peninsula Garden Estate,ajah Peninsula Estate Ajah Lagos",Ajah,1.0,mini,-0.18634946579603445
5497,7500000,Adeniyi jones Adeniyi Jones Ikeja Lagos,Ikeja,5.0,Duplex,0.44092430419009626
5498,50000000,5th Avenue Banana Island Ikoyi Lagos,Ikoyi,8.0,Duplex,4.249372193391603
5499,3000000,Adeniyi jones Adeniyi Jones Ikeja Lagos,Ikeja,2.0,Flat,0.03767688062758365
5500,800000,Farms Estate Farms Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15946630422520028
5501,5500000,Shonibare Estate Shonibare Estate Maryland Lagos,Maryland,5.0,Duplex,0.26170322705120175
5502,900000,Farms Estate Farms Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15050525036825554
5503,11000000,Glover Road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.7545611891831616
5504,850000,Farms Estate Farms Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.1549857772967279
5505,4500000,Ihuntayi Oniru VI Extension VI Lagos,VI,3.0,Flat,0.1720926884817545
5506,600000,Journalist Estate Berger Ojodu Lagos,Ojo,3.0,Duplex,-0.17738841193908972
5507,600000,Journalist Estate Berger Ojodu Lagos,Ojo,3.0,Bungalow,-0.17738841193908972
5508,500000,Journalist Estate Phase1 Berger Ojodu Lagos,Ojo,3.0,Unknown,-0.18634946579603445
5509,700000,Journalist Estate Berger Ojodu Lagos,Ojo,3.0,Unknown,-0.16842735808214498
5510,650000,Journalist estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17290788501061735
5511,500000,Havana estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
5512,700000,Journalist estate Berger Ojodu Lagos,Ojo,4.0,Duplex,-0.16842735808214498
5513,600000,Peace land estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
5514,1800000,Magodo Shangisha Kosofe Ikosi Lagos,Kosofe,5.0,Duplex,-0.06985576565575304
5515,450000,Oke ira Off Ayo Alabi Oke Ira Ogba Lagos,Ogba,3.0,Flat,-0.1908299927245068
5516,500000,Shalom estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
5517,700000,Off Ayo alabi Ayo alabi Oke Ira Ogba Lagos,Ogba,2.0,Flat,-0.16842735808214498
5518,550000,Madona estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18186893886756209
5519,400000,Off Ayo alabi Ayo alabi Oke Ira Ogba Lagos,Ogba,3.0,Flat,-0.19531051965297916
5520,600000,Opic Isheri North Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
5521,1200000,Opic Isheri North Ojodu Lagos,Ojo,3.0,Duplex,-0.12362208879742137
5522,650000,Pedro PEDRO Phase 2 Gbagada Lagos,Gbagada,2.0,Flat,-0.17290788501061735
5523,800000,Opic Isheri North Ojodu Lagos,Ojo,3.0,Flat,-0.15946630422520028
5524,800000,Opic Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.15946630422520028
5525,800000,Opic Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.15946630422520028
5526,1400000,Opic Magodo Isheri Ojodu Lagos,Ojo,4.0,Duplex,-0.10569998108353193
5527,1000000,Opic Magodo Isheri Ojodu Lagos,Ojo,4.0,Duplex,-0.1415441965113108
5528,1000000, Opic Magodo Isheri Ojodu Lagos,Ojo,4.0,Duplex,-0.1415441965113108
5529,700000,Opic Isheri North Ojodu Lagos,Ojo,2.0,Flat,-0.16842735808214498
5530,500000,Opic Isheri North Ojodu Lagos,Ojo,1.0,mini,-0.18634946579603445
5531,2000000,Adonai street Idado Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
5532,3000000,Adeniyi Jones Ikeja Lagos,Ikeja,1.0,mini,0.03767688062758365
5533,2500000,Adeniyi Jones Ikeja Lagos,Ikeja,1.0,mini,-0.007128388657139971
5534,450000,Allen Avenue Ikeja Lagos,Ikeja,2.0,Office,-0.1908299927245068
5535,700000,ISECOM Estate Isheri North Ojodu Lagos,Ojo,2.0,Flat,-0.16842735808214498
5536,1500000,Omole Extention Omole Phase 2 Ogba Lagos,Ogba,3.0,Duplex,-0.09673892722658721
5537,850000,Off Chivita Industrial Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.1549857772967279
5538,900000,Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.15050525036825554
5539,550000,Ire Akari Isolo Lagos,Isolo,3.0,Flat,-0.18186893886756209
5540,650000,Off CPM Church Ajao Estate Isolo Lagos,Isolo,2.0,Flat,-0.17290788501061735
5541,500000,Off Int'l Airport Road Mafoluku Oshodi Lagos,Oshodi,3.0,Flat,-0.18634946579603445
5542,1500000,Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.09673892722658721
5543,650000,Alhaji rafiu. Str Off international airport rd Isolo Lagos,Isolo,3.0,Flat,-0.17290788501061735
5544,750000,Alagomeji Alagomeji Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
5545,1500000,Mike Lekki Phase 1 Lekki Lagos,Lekki,1.0,mini,-0.09673892722658721
5546,650000,Omole phase 2 Omole phase 2 Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.17290788501061735
5547,750000,Phase 1 Magodo Isheri Ojodu Lagos,Ojo,2.0,Flat,-0.16394683115367265
5548,500000,phase 1 Magodo Isheri Ojodu Lagos,Ojo,2.0,Flat,-0.18634946579603445
5549,900000,Blessing estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin,4.0,Flat,-0.15050525036825554
5550,650000,Phase 2 Lakowe Ajah Lagos,Ajah,3.0,Flat,-0.17290788501061735
5551,400000,Haruna Ikorodu Ikorodu Lagos,Ikorodu,3.0,Flat,-0.19531051965297916
5552,900000,Medina Gbagada Lagos,Gbagada,3.0,Flat,-0.15050525036825554
5553,900000,Farmville estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15050525036825554
5554,850000,Morocco Morocco YABA Jibowu Yaba Lagos,Yaba,3.0,Flat,-0.1549857772967279
5555,750000,Off chemist Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
5556,1200,"At Ilupeju Extension 2, Isolo, Mushin lagos Osolo Way Isolo Lagos",Ilupeju,3.0,Unknown,-0.2310472024344747
5557,3000000,Off Basheru Shittu Magodo Shangisha Magodo Kosofe Ikosi Lagos,Kosofe,4.0,Duplex,0.03767688062758365
5558,3500000,Idado Lekki Lagos,Lekki,4.0,Duplex,0.08248214991230726
5559,7000000,Olusegun Aina Street Ikoyi Parkview Estate Ikoyi Lagos,Ikoyi,3.0,Flat,0.39611903490537265
5560,270000,Phase 2 Lakowe Ajah Lagos,Ajah,1.0,mini,-0.20695988966700732
5561,5500000,Ikoyi Crescent Ikoyi Crescent Old Ikoyi Ikoyi Lagos,Ikoyi,4.0,Flat,0.26170322705120175
5562,12500000,Old ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi,5.0,Duplex,0.8889769970373325
5563,850000,Off ogunlana street awoyaya Lekki Lagos,Lekki,3.0,Flat,-0.1549857772967279
5564,1500000,Off Allen Avenue Ikeja Lagos,Ikeja,3.0,Flat,-0.09673892722658721
5565,900000, lbukunolu street Alagomeji Yaba Lagos,Yaba,3.0,Flat,-0.15050525036825554
5566,750000,Jibowu Bus stop Jibowu Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
5567,1000000,Onike Onike Yaba Lagos,Yaba,3.0,Flat,-0.1415441965113108
5568,2800000,Connal road Agnes Jibowu Yaba Lagos,Yaba,4.0,Duplex,0.0197547729136942
5569,1500000,Onike Onike Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
5570,1500000, sabo.yaba Sabo Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
5571,3000000,Danny Estate Makoko link road Adekunle Yaba Lagos,Yaba,4.0,House,0.03767688062758365
5572,800000,Alpha Alpha Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15946630422520028
5573,150000,Command boarding ipaja Ayobo Ipaja Lagos,Ipaja,1.0,mini,-0.21771315429534097
5574,1000000,Awuse Estate Opebi Ikeja Lagos,Ikeja,3.0,Bungalow,-0.1415441965113108
5575,550000,Heritage Estate Heritage Estate Berger Ojodu Lagos,Ojo,3.0,Flat,-0.18186893886756209
5576,550000,Ojodu Heritage Estate Berger Ojodu Lagos,Ojo,1.0,mini,-0.18186893886756209
5577,550000,Heritage Heritage Estate Berger Ojodu Lagos,Ojo,2.0,Flat,-0.18186893886756209
5578,1700000,lekki Lekki Phase 1 Lekki Lagos,Lekki,1.0,mini,-0.07881681951269776
5579,15000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Flat,1.1130033434609505
5580,1400000,omole estate Omole Phase 1 Ogba Lagos,Ogba,3.0,Flat,-0.10569998108353193
5581,19000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,4.0,Flat,1.4714454977387394
5582,2000000,by maryland traffic light onigbongbo Maryland Ikeja Lagos,Maryland,3.0,Flat,-0.05193365794186359
5583,2000000,Ggbagada phase2 estate Phase 2 Gbagada Lagos,Gbagada,3.0,Flat,-0.05193365794186359
5584,4000000,"off herbert macaulay way, yaba Jibowu Yaba Lagos",Yaba,4.0,Duplex,0.12728741919703088
5585,2500000,"Atunrase estate,Gbagada Atunrase Medina Gbagada Lagos",Gbagada,4.0,House,-0.007128388657139971
5586,1500000,"yetunde brown estate, ifako gbagada Ifako Gbagada Gbagada Lagos",Gbagada,3.0,Duplex,-0.09673892722658721
5587,2500000,"Medina estate, gbagada Medina Gbagada Lagos",Gbagada,5.0,Duplex,-0.007128388657139971
5588,1500000,"Atunrase estate, gbagada Atunrase Medina Gbagada Lagos",Gbagada,3.0,Flat,-0.09673892722658721
5589,7000000,"Shonibare estate, maryland Shonibare Estate Maryland Lagos",Maryland,4.0,Duplex,0.39611903490537265
5590,19500000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,4.0,Flat,1.516250767023463
5591,2000000,Agungi Agungi Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
5592,7000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Flat,0.39611903490537265
5593,20000000,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi,4.0,Flat,1.5610560363081867
5594,1200000,"Alfa beach new road,lekki Alfa beach new road,lekki Chevron Lekki Lagos",Lekki,2.0,Flat,-0.12362208879742137
5595,3000000,VI VI Extension VI Lagos,VI,3.0,Flat,0.03767688062758365
5596,1200000,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,1.0,mini,-0.12362208879742137
5597,4000000,lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
5598,3000000,omole estate Berger Ojodu Lagos,Ojo,5.0,Duplex,0.03767688062758365
5599,1300000,Amity Estate Abijo Ajah Lagos,Ajah,4.0,Duplex,-0.11466103494047665
5600,500000,Opposite the Igando General Hospital Igando Ikotun Igando Lagos,Igando,3.0,Flat,-0.18634946579603445
5601,500000,Opposite the Igando General Hospital Igando Ikotun Igando Lagos,Igando,3.0,Flat,-0.18634946579603445
5602,250000,Victoria str Osolo Way Isolo Lagos,Isolo,1.0,mini,-0.20875210043839626
5603,1300000,lekki Lekki Phase 2 Lekki Lagos,Lekki,3.0,Flat,-0.11466103494047665
5604,2000000,lekki Lekki Phase 2 Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
5605,15000000,VI VI Extension VI Lagos,VI,5.0,Duplex,1.1130033434609505
5606,250000,Command boarding ipaja command Ipaja Alimosho Lagos,Ipaja,2.0,Flat,-0.20875210043839626
5607,450000,Genesis estate Iyanaipaja Egbeda Alimosho Lagos,Alimosho,3.0,Flat,-0.1908299927245068
5608,600000,Ago palace way Ago palace way Community Road Okota Lagos,Okota,3.0,Flat,-0.17738841193908972
5609,600000,Okuaja Ajah Lekki Okuaja Ajah Lekki Off Lekki Epe Expressway Ajah Lagos,Ajah,3.0,Flat,-0.17738841193908972
5610,650000,Okuaja Ajah Lekki Okuaja Ajah Lekki Off Lekki Epe Expressway Ajah Lagos,Ajah,3.0,Flat,-0.17290788501061735
5611,850000,Caterpillar bus top- Ogba estate Ogba estate Ogba Bus Stop Ogba Lagos,Ogba,3.0,Flat,-0.1549857772967279
5612,1300000,ikeja Omole Phase 1 Ogba Lagos,Ogba,3.0,Flat,-0.11466103494047665
5613,1000000,ikeja Aguda(ogba) Ogba Lagos,Ogba,3.0,Flat,-0.1415441965113108
5614,10000000,ogba aguda ikeja Aguda(ogba) Ogba Lagos,Ogba,3.0,Flat,0.6649506506137143
5615,800000, ogba aguda ikeja Aguda(ogba) Ogba Lagos,Ogba,2.0,Flat,-0.15946630422520028
5616,1000000,Canaan Estate (near Lekki Gardens) is located before popular joint(SPLASH) Sangotedo Canaan Estate Ajah Lagos,Lekki,3.0,Flat,-0.1415441965113108
5617,900000,Folarin bus stop Badore Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
5618,1300000,Around De kajola hotel Abraham Adesanya Estate Ajah Lagos,Ajah,3.0,Flat,-0.11466103494047665
5619,1500000,"Reality Estate, Ado, Ajah Ado Ajah Lagos",Ajah,3.0,Flat,-0.09673892722658721
5620,2200000,Igbo Efon Igbo Efon Lekki Lagos,Lekki,3.0,Duplex,-0.03401155022797414
5621,3500000,Ikate Ikate Lekki Lagos,Lekki,3.0,Duplex,0.08248214991230726
5622,1000000,Thomas Estate Thomas Estate Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
5623,250000,Alhaji Shelle Street Haruna Sangotedo Ajah Lagos,Sangotedo,1.0,mini,-0.20875210043839626
5624,700000,Abijo Abijo Ajah Lagos,Ajah,3.0,Flat,-0.16842735808214498
5625,700000,Abijo Abijo Ajah Lagos,Ajah,3.0,Flat,-0.16842735808214498
5626,600000,Awoyaya Awoyaya Ajah Lagos,Ajah,2.0,Flat,-0.17738841193908972
5627,700000,Sangotedo Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.16842735808214498
5628,500000,Awoyaya Awoyaya Ajah Lagos,Ajah,3.0,Flat,-0.18634946579603445
5629,800000,canaan land estate Canaan Estate Ajah Lagos,Ajah,2.0,Flat,-0.15946630422520028
5630,450000, Barrack Estate Ogudu Orike Ogudu Lagos,Ogudu,1.0,mini,-0.1908299927245068
5631,4000000,Off Freedom Way Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
5632,1200000,Glory Estate Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.12362208879742137
5633,2700000,gbadada phase 2 Phase 2 Gbagada Lagos,Gbagada,4.0,Duplex,0.010793719056749475
5634,350000,yaya abatan Ifako Ogba Ogba Lagos,Ogba,1.0,mini,-0.19979104658145153
5635,500000,Moore Road Sabo Yaba Lagos,Yaba,1.0,mini,-0.18634946579603445
5636,15000000,VI VI Extension VI Lagos,VI,5.0,Flat,1.1130033434609505
5637,2500000,Bakare Estate Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.007128388657139971
5638,1300000,Alara Sabo Yaba Lagos,Yaba,3.0,Flat,-0.11466103494047665
5639,2000000,VI VI Extension VI Lagos,VI,1.0,mini,-0.05193365794186359
5640,10000000,VI VI Extension VI Lagos,VI,3.0,Flat,0.6649506506137143
5641,2000000,igbo efor Lekki Idado Lekki Lagos,Lekki,4.0,Duplex,-0.05193365794186359
5642,80000,Lekki Phase 1 Lekki Lagos,Lekki,1.0,Unknown,-0.22398589199520227
5643,550000,Okota road Ago Palace Okota Lagos,Okota,3.0,Unknown,-0.18186893886756209
5644,900000,Grand mate Ago Palace Okota Lagos,Okota,3.0,Flat,-0.15050525036825554
